url,name,rating,review_count,review_count_is_exact,price,distance_miles,yelp_rank,categories
https://www.yelp.com/biz/ma%C3%ADz-picante-santa-barbara,Maíz Picante,4.7,327,True,$$,,39,Tacos
https://www.yelp.com/biz/tacos-pipeye-santa-barbara-2,Tacos Pipeye,4.7,306,True,$,,48,"Tacos, Food Trucks"
https://www.yelp.com/biz/the-daisy-restaurant-santa-barbara-2,The Daisy Restaurant,4.7,282,True,$$,,37,"Farmers Market, New American"
https://www.yelp.com/biz/yoichis-santa-barbara,Yoichi's,4.7,248,True,$$$$,,47,Japanese
https://www.yelp.com/biz/rozzi-pizza-santa-barbara,Rozzi Pizza,4.7,85,True,,,33,Pizza
https://www.yelp.com/biz/que-by-whiskey-n-rye-santa-barbara-2,'Que,4.7,56,True,,,38,"Barbeque, Burgers, Salad"
https://www.yelp.com/biz/silvers-omakase-santa-barbara,Silvers Omakase,4.7,54,True,,,42,Japanese
https://www.yelp.com/biz/olio-bottega-santa-barbara,Olio Bottega,4.7,51,True,,,35,"Cafes, Italian, Breakfast & Brunch"
https://www.yelp.com/biz/aegean-santa-barbara,Aegean,4.7,51,True,,,41,"Mediterranean, Caterers, Comfort Food"
https://www.yelp.com/biz/teddy-rice-isla-vista,Teddy Rice,4.7,49,True,,,44,Comfort Food
https://www.yelp.com/biz/101-deli-santa-barbara,101 Deli,4.7,38,True,$,,32,Delis
https://www.yelp.com/biz/the-copper-santa-barbara-4,The Copper,4.7,38,True,,,43,"Italian, Pizza, Cocktail Bars"
https://www.yelp.com/biz/merci-to-go-santa-barbara,Merci To Go,4.7,11,True,$$,,34,"Bakeries, Cafes"
https://www.yelp.com/biz/hotdog-mini-mart-santa-barbara,Hotdog Mini Mart,4.7,6,True,$,,45,Hot Dogs
https://www.yelp.com/biz/downtown-eats-santa-barbara,Downtown Eats,4.7,6,True,,,46,"Mexican, Burgers"
https://www.yelp.com/biz/monys-mexican-food-santa-barbara,Mony's Mexican Food,4.6,973,True,$$,,54,"Mexican, Coffee & Tea"
https://www.yelp.com/biz/apna-indian-kitchen-santa-barbara,Apna Indian Kitchen,4.6,559,True,$$,,63,"Indian, Vegan, Halal"
https://www.yelp.com/biz/alessia-patisserie-and-cafe-santa-barbara-2,Alessia Patisserie & Cafe,4.6,549,True,$$,,50,"Patisserie/Cake Shop, Cafes, Bakeries"
https://www.yelp.com/biz/caj%C3%A9-coffee-roasters-haley-st-santa-barbara,Cajé Coffee Roasters - Haley St,4.6,481,True,$$,,57,"Coffee Roasteries, Coffee & Tea, Sandwiches"
https://www.yelp.com/biz/chois-oriental-market-santa-barbara,Choi's Oriental Market,4.6,278,True,$$,,72,"Korean, International Grocery"
https://www.yelp.com/biz/satellite-santa-barbara,Satellite,4.6,256,True,$$,,68,"Wine Bars, Vegetarian, Vegan"
https://www.yelp.com/biz/rascals-vegan-santa-barbara,Rascal's Vegan,4.6,242,True,$$,,51,"Vegan, Breakfast & Brunch, Vegetarian"
https://www.yelp.com/biz/saint-bibiana-santa-barbara,Saint Bibiana,4.6,217,True,,,52,"Pizza, Italian"
https://www.yelp.com/biz/validation-ale-santa-barbara,Validation Ale,4.6,201,True,$$,,64,"Breweries, Pubs, Pizza"
